site,fiscal_year,week_sum,incidents,fclm_hours,process_path,incidents_per_10k_hours,process_path_rank,top_3_flag_path
teb3,2025,10,0,95.61,c-returns support,0.0,8,0
teb3,2025,10,0,24.57,pallet transfer in,0.0,8,0
teb3,2025,10,0,74.81,pallet-receive,0.0,8,0
teb3,2025,10,0,79.6,lp-receive,0.0,8,0
teb3,2025,10,0,46.61,v-returns support,0.0,8,0
teb3,2025,10,0,37.7,box on demand,0.0,8,0
teb3,2025,10,0,95.43,prep recorder,0.0,8,0
teb3,2025,10,0,52.79,cubiscan,0.0,8,0
teb3,2025,10,0,129.96,whd grading support,0.0,8,0
teb3,2025,10,0,65.92,whd grading,0.0,8,0
teb3,2025,10,0,0.62,on boarding,0.0,8,0
teb3,2025,10,0,19.6,transfer out lead/pa,0.0,8,0
teb3,2025,10,0,16.34,v-returns pack,0.0,8,0
teb3,2025,10,0,32.04,gift-wrap,0.0,8,0
teb3,2025,10,0,2.74,unrecognizedprocess,0.0,8,0
teb3,2025,10,0,2.26,custom packaging,0.0,8,0
teb3,2025,11,2,6766.78,pick,2.955615521710474,1,1
teb3,2025,11,2,2655.75,stow to prime,7.53082933258025,1,1
teb3,2025,11,1,2191.77,ic-qa-cs,4.56252252745498,3,1
teb3,2025,11,1,,ship dock,,3,1
teb3,2025,11,0,3224.91,admin/hr/it,0.0,5,0
teb3,2025,11,0,2081.71,pack singles,0.0,5,0
teb3,2025,11,0,1634.26,container build,0.0,5,0
teb3,2025,11,0,717.18,rsr support,0.0,5,0
teb3,2025,11,0,1266.99,fluid load,0.0,5,0
teb3,2025,11,0,824.57,each-receive,0.0,5,0
teb3,2025,11,0,737.67,,0.0,5,0
teb3,2025,11,0,652.88,transfer out,0.0,5,0
teb3,2025,11,0,204.05,each transfer in,0.0,5,0
teb3,2025,11,0,675.92,pick support,0.0,5,0
teb3,2025,11,0,618.4,pack support,0.0,5,0
teb3,2025,11,0,349.9,receive dock,0.0,5,0
teb3,2025,11,0,261.3,receive-support,0.0,5,0
teb3,2025,11,0,497.81,pack multis,0.0,5,0
teb3,2025,11,0,293.36,ib problem solve,0.0,5,0
teb3,2025,11,0,88.36,transfer in dock,0.0,5,0
teb3,2025,11,0,402.49,transfer out dock,0.0,5,0
teb3,2025,11,0,290.93,outbound lead/pa,0.0,5,0
teb3,2025,11,0,320.34,container load,0.0,5,0
teb3,2025,11,0,116.76,ship dock support,0.0,5,0
teb3,2025,11,0,62.29,stow to prime spt,0.0,5,0
teb3,2025,11,0,295.36,container move,0.0,5,0
teb3,2025,11,0,362.79,sort-batch,0.0,5,0
teb3,2025,11,0,54.08,transfer in support,0.0,5,0
teb3,2025,11,0,148.43,ob problem solve,0.0,5,0
teb3,2025,11,0,109.33,inbound lead/pa,0.0,5,0
teb3,2025,11,0,184.07,c-returns processed,0.0,5,0
teb3,2025,11,0,124.06,ship dock lead/pa,0.0,5,0
teb3,2025,11,0,43.31,v-returns pick,0.0,5,0
teb3,2025,11,0,161.59,c-returns support,0.0,5,0
teb3,2025,11,0,7.66,pallet transfer in,0.0,5,0
teb3,2025,11,0,50.25,pallet-receive,0.0,5,0
teb3,2025,11,0,58.98,lp-receive,0.0,5,0
teb3,2025,11,0,155.56,non fc controllable,0.0,5,0
teb3,2025,11,0,25.07,v-returns support,0.0,5,0
teb3,2025,11,0,45.39,box on demand,0.0,5,0
teb3,2025,11,0,59.14,prep recorder,0.0,5,0
teb3,2025,11,0,102.54,cubiscan,0.0,5,0
teb3,2025,11,0,144.26,whd grading support,0.0,5,0
teb3,2025,11,0,33.66,whd grading,0.0,5,0
teb3,2025,11,0,69.36,transfer out lead/pa,0.0,5,0
teb3,2025,11,0,11.77,v-returns pack,0.0,5,0
teb3,2025,11,0,22.27,gift-wrap,0.0,5,0
teb3,2025,11,0,1.39,unrecognizedprocess,0.0,5,0
teb3,2025,11,0,1.36,custom packaging,0.0,5,0
teb3,2025,11,0,0.61,v-returns rvr,0.0,5,0
teb3,2025,12,2,6674.65,pick,2.9964117968732444,1,1
teb3,2025,12,2,85.92,c-returns processed,232.77467411545624,1,1
teb3,2025,12,1,1853.22,stow to prime,5.396013425281402,3,1
teb3,2025,12,1,404.31,rsr support,24.733496574410726,3,1
teb3,2025,12,0,4365.18,admin/hr/it,0.0,5,0
teb3,2025,12,0,2193.39,pack singles,0.0,5,0
teb3,2025,12,0,2024.94,ic-qa-cs,0.0,5,0
teb3,2025,12,0,1595.13,container build,0.0,5,0
teb3,2025,12,0,1090.28,fluid load,0.0,5,0
teb3,2025,12,0,659.83,each-receive,0.0,5,0
teb3,2025,12,0,784.45,,0.0,5,0
teb3,2025,12,0,503.29,transfer out,0.0,5,0
teb3,2025,12,0,126.63,each transfer in,0.0,5,0
teb3,2025,12,0,1072.3,pick support,0.0,5,0
teb3,2025,12,0,655.36,pack support,0.0,5,0
teb3,2025,12,0,134.09,receive dock,0.0,5,0
teb3,2025,12,0,236.81,receive-support,0.0,5,0
teb3,2025,12,0,471.05,pack multis,0.0,5,0
teb3,2025,12,0,294.28,ib problem solve,0.0,5,0
teb3,2025,12,0,58.64,transfer in dock,0.0,5,0
teb3,2025,12,0,148.57,transfer out dock,0.0,5,0
teb3,2025,12,0,271.75,outbound lead/pa,0.0,5,0
teb3,2025,12,0,350.87,container load,0.0,5,0
teb3,2025,12,0,217.8,ship dock support,0.0,5,0
teb3,2025,12,0,99.24,stow to prime spt,0.0,5,0
teb3,2025,12,0,214.98,container move,0.0,5,0
teb3,2025,12,0,332.19,sort-batch,0.0,5,0
teb3,2025,12,0,11.81,transfer in support,0.0,5,0
teb3,2025,12,0,177.14,ob problem solve,0.0,5,0
teb3,2025,12,0,73.63,inbound lead/pa,0.0,5,0
teb3,2025,12,0,106.14,ship dock lead/pa,0.0,5,0
teb3,2025,12,0,53.72,v-returns pick,0.0,5,0
teb3,2025,12,0,101.95,c-returns support,0.0,5,0
teb3,2025,12,0,46.8,pallet-receive,0.0,5,0
teb3,2025,12,0,52.08,lp-receive,0.0,5,0
teb3,2025,12,0,42.86,v-returns support,0.0,5,0
teb3,2025,12,0,28.91,box on demand,0.0,5,0
teb3,2025,12,0,74.97,prep recorder,0.0,5,0
teb3,2025,12,0,73.39,cubiscan,0.0,5,0
teb3,2025,12,0,139.99,whd grading support,0.0,5,0
teb3,2025,12,0,37.02,whd grading,0.0,5,0
teb3,2025,12,0,173.24,on boarding,0.0,5,0
teb3,2025,12,0,23.98,transfer out lead/pa,0.0,5,0
teb3,2025,12,0,6.43,v-returns pack,0.0,5,0
teb3,2025,12,0,17.84,gift-wrap,0.0,5,0
teb3,2025,12,0,10.7,unrecognizedprocess,0.0,5,0
teb3,2025,12,0,1.89,custom packaging,0.0,5,0
teb3,2025,13,1,6656.25,pick,1.5023474178403755,1,1
teb3,2025,13,1,649.51,pack support,15.396221767178334,1,1
teb3,2025,13,0,5162.7,admin/hr/it,0.0,3,1
teb3,2025,13,0,1173.12,stow to prime,0.0,3,1
teb3,2025,13,0,2369.07,pack singles,0.0,3,1
teb3,2025,13,0,1738.14,ic-qa-cs,0.0,3,1
teb3,2025,13,0,1588.03,container build,0.0,3,1
teb3,2025,13,0,220.04,rsr support,0.0,3,1
teb3,2025,13,0,1174.52,fluid load,0.0,3,1
teb3,2025,13,0,579.53,each-receive,0.0,3,1
teb3,2025,13,0,537.51,,0.0,3,1
teb3,2025,13,0,445.06,transfer out,0.0,3,1
teb3,2025,13,0,917.52,pick support,0.0,3,1
teb3,2025,13,0,118.5,receive dock,0.0,3,1
teb3,2025,13,0,151.0,receive-support,0.0,3,1
teb3,2025,13,0,388.05,pack multis,0.0,3,1
teb3,2025,13,0,254.99,ib problem solve,0.0,3,1
teb3,2025,13,0,133.7,transfer out dock,0.0,3,1
teb3,2025,13,0,297.95,outbound lead/pa,0.0,3,1
teb3,2025,13,0,392.78,container load,0.0,3,1
teb3,2025,13,0,207.54,ship dock support,0.0,3,1
teb3,2025,13,0,10.19,stow to prime spt,0.0,3,1
teb3,2025,13,0,166.71,container move,0.0,3,1
teb3,2025,13,0,289.84,sort-batch,0.0,3,1
teb3,2025,13,0,171.75,ob problem solve,0.0,3,1
teb3,2025,13,0,4.5,inbound lead/pa,0.0,3,1
teb3,2025,13,0,60.03,c-returns processed,0.0,3,1
teb3,2025,13,0,140.5,ship dock lead/pa,0.0,3,1
teb3,2025,13,0,72.14,v-returns pick,0.0,3,1
teb3,2025,13,0,31.14,c-returns support,0.0,3,1
teb3,2025,13,0,44.57,pallet-receive,0.0,3,1
teb3,2025,13,0,39.24,lp-receive,0.0,3,1
teb3,2025,13,0,190.68,non fc controllable,0.0,3,1
teb3,2025,13,0,42.7,v-returns support,0.0,3,1
teb3,2025,13,0,30.87,prep recorder,0.0,3,1
teb3,2025,13,0,41.06,cubiscan,0.0,3,1
teb3,2025,13,0,45.93,whd grading support,0.0,3,1
teb3,2025,13,0,28.27,whd grading,0.0,3,1
teb3,2025,13,0,103.65,on boarding,0.0,3,1
teb3,2025,13,0,17.94,transfer out lead/pa,0.0,3,1
teb3,2025,13,0,8.52,v-returns pack,0.0,3,1
teb3,2025,13,0,10.01,gift-wrap,0.0,3,1
teb3,2025,13,0,5.75,unrecognizedprocess,0.0,3,1
teb3,2025,13,0,1.73,custom packaging,0.0,3,1
teb3,2025,13,0,0.51,v-returns rvr,0.0,3,1
teb3,2025,14,2,6900.18,pick,2.8984751122434487,1,1
teb3,2025,14,0,4288.92,admin/hr/it,0.0,2,1
teb3,2025,14,0,1489.12,stow to prime,0.0,2,1
teb3,2025,14,0,2429.94,pack singles,0.0,2,1
teb3,2025,14,0,1692.26,ic-qa-cs,0.0,2,1
teb3,2025,14,0,1701.31,container build,0.0,2,1
teb3,2025,14,0,391.8,rsr support,0.0,2,1
teb3,2025,14,0,1195.42,fluid load,0.0,2,1
teb3,2025,14,0,757.87,each-receive,0.0,2,1
teb3,2025,14,0,534.94,,0.0,2,1
teb3,2025,14,0,473.58,transfer out,0.0,2,1
teb3,2025,14,0,1401.35,pick support,0.0,2,1
teb3,2025,14,0,656.22,pack support,0.0,2,1
teb3,2025,14,0,319.03,receive dock,0.0,2,1
teb3,2025,14,0,434.54,receive-support,0.0,2,1
teb3,2025,14,0,428.21,pack multis,0.0,2,1
teb3,2025,14,0,261.5,ib problem solve,0.0,2,1
teb3,2025,14,0,46.09,transfer out dock,0.0,2,1
teb3,2025,14,0,302.59,outbound lead/pa,0.0,2,1
teb3,2025,14,0,448.13,container load,0.0,2,1
teb3,2025,14,0,250.95,ship dock support,0.0,2,1
teb3,2025,14,0,92.76,stow to prime spt,0.0,2,1
teb3,2025,14,0,175.7,container move,0.0,2,1
teb3,2025,14,0,308.72,sort-batch,0.0,2,1
teb3,2025,14,0,0.0,transfer in support,,2,1
teb3,2025,14,0,158.74,ob problem solve,0.0,2,1
teb3,2025,14,0,60.97,inbound lead/pa,0.0,2,1
teb3,2025,14,0,95.33,c-returns processed,0.0,2,1
teb3,2025,14,0,119.11,ship dock lead/pa,0.0,2,1
teb3,2025,14,0,88.82,v-returns pick,0.0,2,1
teb3,2025,14,0,58.63,c-returns support,0.0,2,1
teb3,2025,14,0,40.65,pallet-receive,0.0,2,1
teb3,2025,14,0,67.68,lp-receive,0.0,2,1
teb3,2025,14,0,63.85,v-returns support,0.0,2,1
teb3,2025,14,0,28.81,box on demand,0.0,2,1
teb3,2025,14,0,37.5,prep recorder,0.0,2,1
teb3,2025,14,0,76.68,cubiscan,0.0,2,1
teb3,2025,14,0,18.22,whd grading support,0.0,2,1
teb3,2025,14,0,47.5,whd grading,0.0,2,1
teb3,2025,14,0,232.55,on boarding,0.0,2,1
teb3,2025,14,0,24.08,transfer out lead/pa,0.0,2,1
teb3,2025,14,0,11.82,v-returns pack,0.0,2,1
teb3,2025,14,0,11.3,gift-wrap,0.0,2,1
teb3,2025,14,0,4.81,unrecognizedprocess,0.0,2,1
teb3,2025,14,0,1.29,custom packaging,0.0,2,1
teb3,2025,14,0,0.02,v-returns rvr,0.0,2,1
teb3,2025,15,1,2478.14,pack singles,4.035284527912063,1,1
teb3,2025,15,0,6925.42,pick,0.0,2,1
teb3,2025,15,0,3557.59,admin/hr/it,0.0,2,1
teb3,2025,15,0,1530.57,stow to prime,0.0,2,1
teb3,2025,15,0,1928.08,ic-qa-cs,0.0,2,1
teb3,2025,15,0,1753.0,container build,0.0,2,1
teb3,2025,15,0,479.69,rsr support,0.0,2,1
teb3,2025,15,0,1107.06,fluid load,0.0,2,1
teb3,2025,15,0,665.48,each-receive,0.0,2,1
teb3,2025,15,0,492.91,,0.0,2,1
teb3,2025,15,0,491.18,transfer out,0.0,2,1
teb3,2025,15,0,36.48,each transfer in,0.0,2,1
teb3,2025,15,0,1255.65,pick support,0.0,2,1
teb3,2025,15,0,590.29,pack support,0.0,2,1
teb3,2025,15,0,292.14,receive dock,0.0,2,1
teb3,2025,15,0,331.7,receive-support,0.0,2,1
teb3,2025,15,0,385.13,pack multis,0.0,2,1
teb3,2025,15,0,250.59,ib problem solve,0.0,2,1
teb3,2025,15,0,21.44,transfer in dock,0.0,2,1
teb3,2025,15,0,175.23,transfer out dock,0.0,2,1
teb3,2025,15,0,351.23,outbound lead/pa,0.0,2,1
teb3,2025,15,0,397.34,container load,0.0,2,1
teb3,2025,15,0,310.37,ship dock support,0.0,2,1
teb3,2025,15,0,56.41,stow to prime spt,0.0,2,1
teb3,2025,15,0,197.81,container move,0.0,2,1
teb3,2025,15,0,261.95,sort-batch,0.0,2,1
teb3,2025,15,0,0.38,transfer in support,0.0,2,1
teb3,2025,15,0,161.27,ob problem solve,0.0,2,1
teb3,2025,15,0,30.32,inbound lead/pa,0.0,2,1
teb3,2025,15,0,84.71,c-returns processed,0.0,2,1
teb3,2025,15,0,137.52,ship dock lead/pa,0.0,2,1
teb3,2025,15,0,65.27,v-returns pick,0.0,2,1
teb3,2025,15,0,54.05,c-returns support,0.0,2,1
teb3,2025,15,0,41.41,pallet-receive,0.0,2,1
teb3,2025,15,0,53.29,lp-receive,0.0,2,1
teb3,2025,15,0,122.62,non fc controllable,0.0,2,1
teb3,2025,15,0,35.0,v-returns support,0.0,2,1
teb3,2025,15,0,65.51,box on demand,0.0,2,1
teb3,2025,15,0,45.47,prep recorder,0.0,2,1
teb3,2025,15,0,87.94,cubiscan,0.0,2,1
teb3,2025,15,0,7.17,whd grading support,0.0,2,1
teb3,2025,15,0,32.87,whd grading,0.0,2,1
teb3,2025,15,0,501.29,on boarding,0.0,2,1
teb3,2025,15,0,41.12,transfer out lead/pa,0.0,2,1
teb3,2025,15,0,13.14,v-returns pack,0.0,2,1
teb3,2025,15,0,5.92,gift-wrap,0.0,2,1
teb3,2025,15,0,10.95,unrecognizedprocess,0.0,2,1
teb3,2025,15,0,4.06,custom packaging,0.0,2,1
teb3,2025,15,0,1.35,v-returns rvr,0.0,2,1
teb3,2025,16,2,6259.87,pick,3.194954527809683,1,1
teb3,2025,16,1,1461.75,stow to prime,6.841115101761587,2,1
teb3,2025,16,1,1090.89,fluid load,9.166827086140673,2,1
teb3,2025,16,0,3630.81,admin/hr/it,0.0,4,0
teb3,2025,16,0,2141.9,pack singles,0.0,4,0
teb3,2025,16,0,1781.25,ic-qa-cs,0.0,4,0
teb3,2025,16,0,1623.97,container build,0.0,4,0
teb3,2025,16,0,585.19,rsr support,0.0,4,0
teb3,2025,16,0,713.0,each-receive,0.0,4,0
teb3,2025,16,0,749.22,,0.0,4,0
teb3,2025,16,0,506.07,transfer out,0.0,4,0
teb3,2025,16,0,234.68,each transfer in,0.0,4,0
teb3,2025,16,0,1345.17,pick support,0.0,4,0
teb3,2025,16,0,566.74,pack support,0.0,4,0
teb3,2025,16,0,184.77,receive dock,0.0,4,0
teb3,2025,16,0,266.7,receive-support,0.0,4,0
teb3,2025,16,0,315.56,pack multis,0.0,4,0
teb3,2025,16,0,273.53,ib problem solve,0.0,4,0
teb3,2025,16,0,150.98,transfer in dock,0.0,4,0
teb3,2025,16,0,337.27,transfer out dock,0.0,4,0
teb3,2025,16,0,373.19,outbound lead/pa,0.0,4,0
teb3,2025,16,0,366.57,container load,0.0,4,0
teb3,2025,16,0,243.75,ship dock support,0.0,4,0
teb3,2025,16,0,190.51,stow to prime spt,0.0,4,0
teb3,2025,16,0,180.36,container move,0.0,4,0
teb3,2025,16,0,208.11,sort-batch,0.0,4,0
teb3,2025,16,0,48.18,transfer in support,0.0,4,0
teb3,2025,16,0,169.17,ob problem solve,0.0,4,0
teb3,2025,16,0,27.04,inbound lead/pa,0.0,4,0
teb3,2025,16,0,96.81,c-returns processed,0.0,4,0
teb3,2025,16,0,115.7,ship dock lead/pa,0.0,4,0
teb3,2025,16,0,86.69,v-returns pick,0.0,4,0
teb3,2025,16,0,72.13,c-returns support,0.0,4,0
teb3,2025,16,0,30.46,pallet transfer in,0.0,4,0
teb3,2025,16,0,56.56,pallet-receive,0.0,4,0
teb3,2025,16,0,55.81,lp-receive,0.0,4,0
teb3,2025,16,0,317.54,non fc controllable,0.0,4,0
teb3,2025,16,0,70.11,v-returns support,0.0,4,0
teb3,2025,16,0,34.4,box on demand,0.0,4,0
teb3,2025,16,0,49.96,prep recorder,0.0,4,0
teb3,2025,16,0,51.84,cubiscan,0.0,4,0
teb3,2025,16,0,2.13,whd grading support,0.0,4,0
teb3,2025,16,0,21.48,whd grading,0.0,4,0
teb3,2025,16,0,281.33,on boarding,0.0,4,0
teb3,2025,16,0,11.78,transfer out lead/pa,0.0,4,0
teb3,2025,16,0,14.92,v-returns pack,0.0,4,0
teb3,2025,16,0,8.16,gift-wrap,0.0,4,0
teb3,2025,16,0,5.87,unrecognizedprocess,0.0,4,0
teb3,2025,16,0,0.65,custom packaging,0.0,4,0
teb3,2025,16,0,0.11,v-returns rvr,0.0,4,0
teb3,2025,17,1,2348.51,pack singles,4.258018914120016,1,1
teb3,2025,17,0,6972.47,pick,0.0,2,1
teb3,2025,17,0,3307.82,admin/hr/it,0.0,2,1
teb3,2025,17,0,1341.05,stow to prime,0.0,2,1
teb3,2025,17,0,2304.32,ic-qa-cs,0.0,2,1
teb3,2025,17,0,1676.86,container build,0.0,2,1
teb3,2025,17,0,678.81,rsr support,0.0,2,1
teb3,2025,17,0,874.41,fluid load,0.0,2,1
teb3,2025,17,0,642.45,each-receive,0.0,2,1
teb3,2025,17,0,593.18,,0.0,2,1
teb3,2025,17,0,501.65,transfer out,0.0,2,1
teb3,2025,17,0,481.53,each transfer in,0.0,2,1
teb3,2025,17,0,856.59,pick support,0.0,2,1
teb3,2025,17,0,594.35,pack support,0.0,2,1
teb3,2025,17,0,162.65,receive dock,0.0,2,1
teb3,2025,17,0,215.53,receive-support,0.0,2,1
teb3,2025,17,0,318.05,pack multis,0.0,2,1
teb3,2025,17,0,230.37,ib problem solve,0.0,2,1
teb3,2025,17,0,289.39,transfer in dock,0.0,2,1
teb3,2025,17,0,495.85,transfer out dock,0.0,2,1
teb3,2025,17,0,297.27,outbound lead/pa,0.0,2,1
teb3,2025,17,0,385.97,container load,0.0,2,1
teb3,2025,17,0,213.83,ship dock support,0.0,2,1
teb3,2025,17,0,489.71,stow to prime spt,0.0,2,1
teb3,2025,17,0,208.09,container move,0.0,2,1
teb3,2025,17,0,191.99,sort-batch,0.0,2,1
teb3,2025,17,0,225.18,transfer in support,0.0,2,1
teb3,2025,17,0,172.64,ob problem solve,0.0,2,1
teb3,2025,17,0,63.32,inbound lead/pa,0.0,2,1
teb3,2025,17,0,44.41,c-returns processed,0.0,2,1
teb3,2025,17,0,138.79,ship dock lead/pa,0.0,2,1
teb3,2025,17,0,108.53,v-returns pick,0.0,2,1
teb3,2025,17,0,35.35,c-returns support,0.0,2,1
teb3,2025,17,0,178.63,pallet transfer in,0.0,2,1
teb3,2025,17,0,42.0,pallet-receive,0.0,2,1
teb3,2025,17,0,62.43,lp-receive,0.0,2,1
teb3,2025,17,0,294.55,non fc controllable,0.0,2,1
teb3,2025,17,0,45.81,v-returns support,0.0,2,1
teb3,2025,17,0,51.43,box on demand,0.0,2,1
teb3,2025,17,0,52.68,prep recorder,0.0,2,1
teb3,2025,17,0,68.69,cubiscan,0.0,2,1
teb3,2025,17,0,26.11,whd grading support,0.0,2,1
teb3,2025,17,0,68.96,whd grading,0.0,2,1
teb3,2025,17,0,280.44,on boarding,0.0,2,1
teb3,2025,17,0,14.56,transfer out lead/pa,0.0,2,1
teb3,2025,17,0,10.52,v-returns pack,0.0,2,1
teb3,2025,17,0,6.02,gift-wrap,0.0,2,1
teb3,2025,17,0,3.45,unrecognizedprocess,0.0,2,1
teb3,2025,17,0,0.47,custom packaging,0.0,2,1
teb3,2025,17,0,15.33,c-returns stow,0.0,2,1
teb3,2025,17,0,0.0,v-returns rvr,,2,1
teb3,2025,18,1,7428.24,pick,1.3462139080051265,1,1
teb3,2025,18,1,2300.16,stow to prime,4.347523650528659,1,1
teb3,2025,18,1,2483.75,pack singles,4.026170105686965,1,1
teb3,2025,18,1,123.14,stow to prime spt,81.20838070488874,1,1
teb3,2025,18,0,3320.91,admin/hr/it,0.0,5,0
teb3,2025,18,0,2807.17,ic-qa-cs,0.0,5,0
teb3,2025,18,0,1773.34,container build,0.0,5,0
teb3,2025,18,0,1227.83,rsr support,0.0,5,0
teb3,2025,18,0,1152.76,fluid load,0.0,5,0
teb3,2025,18,0,1001.49,each-receive,0.0,5,0
teb3,2025,18,0,530.29,,0.0,5,0
teb3,2025,18,0,391.54,transfer out,0.0,5,0
teb3,2025,18,0,924.49,each transfer in,0.0,5,0
teb3,2025,18,0,624.52,pick support,0.0,5,0
teb3,2025,18,0,640.73,pack support,0.0,5,0
teb3,2025,18,0,358.37,receive dock,0.0,5,0
teb3,2025,18,0,352.09,receive-support,0.0,5,0
teb3,2025,18,0,326.12,pack multis,0.0,5,0
teb3,2025,18,0,383.32,ib problem solve,0.0,5,0
teb3,2025,18,0,590.35,transfer in dock,0.0,5,0
teb3,2025,18,0,377.76,transfer out dock,0.0,5,0
teb3,2025,18,0,391.76,outbound lead/pa,0.0,5,0
teb3,2025,18,0,385.75,container load,0.0,5,0
teb3,2025,18,0,201.24,ship dock support,0.0,5,0
teb3,2025,18,0,218.54,container move,0.0,5,0
teb3,2025,18,0,211.18,sort-batch,0.0,5,0
teb3,2025,18,0,554.64,transfer in support,0.0,5,0
teb3,2025,18,0,222.97,ob problem solve,0.0,5,0
teb3,2025,18,0,116.92,inbound lead/pa,0.0,5,0
teb3,2025,18,0,87.92,c-returns processed,0.0,5,0
teb3,2025,18,0,140.26,ship dock lead/pa,0.0,5,0
teb3,2025,18,0,143.07,v-returns pick,0.0,5,0
teb3,2025,18,0,105.59,c-returns support,0.0,5,0
teb3,2025,18,0,300.6,pallet transfer in,0.0,5,0
teb3,2025,18,0,49.56,pallet-receive,0.0,5,0
teb3,2025,18,0,91.16,lp-receive,0.0,5,0
teb3,2025,18,0,50.87,v-returns support,0.0,5,0
teb3,2025,18,0,52.92,box on demand,0.0,5,0
teb3,2025,18,0,53.68,prep recorder,0.0,5,0
teb3,2025,18,0,112.04,cubiscan,0.0,5,0
teb3,2025,18,0,23.13,whd grading support,0.0,5,0
teb3,2025,18,0,61.68,whd grading,0.0,5,0
teb3,2025,18,0,10.04,transfer out lead/pa,0.0,5,0
teb3,2025,18,0,18.37,v-returns pack,0.0,5,0
teb3,2025,18,0,8.49,gift-wrap,0.0,5,0
teb3,2025,18,0,12.31,unrecognizedprocess,0.0,5,0
teb3,2025,18,0,0.91,custom packaging,0.0,5,0
teb3,2025,18,0,0.0,v-returns rvr,,5,0
teb3,2025,19,2,2681.71,pack singles,7.4579279638737965,1,1
teb3,2025,19,1,1869.72,stow to prime,5.348394411997519,2,1
teb3,2025,19,1,370.97,pack multis,26.95635765695339,2,1
teb3,2025,19,0,7336.93,pick,0.0,4,0
teb3,2025,19,0,3079.31,admin/hr/it,0.0,4,0
teb3,2025,19,0,2596.47,ic-qa-cs,0.0,4,0
teb3,2025,19,0,1867.4,container build,0.0,4,0
teb3,2025,19,0,1058.53,rsr support,0.0,4,0
teb3,2025,19,0,1146.71,fluid load,0.0,4,0
teb3,2025,19,0,615.51,each-receive,0.0,4,0
teb3,2025,19,0,528.78,,0.0,4,0
teb3,2025,19,0,309.12,transfer out,0.0,4,0
teb3,2025,19,0,1238.66,each transfer in,0.0,4,0
teb3,2025,19,0,487.89,pick support,0.0,4,0
teb3,2025,19,0,648.9,pack support,0.0,4,0
teb3,2025,19,0,388.89,receive dock,0.0,4,0
teb3,2025,19,0,282.53,receive-support,0.0,4,0
teb3,2025,19,0,417.82,ib problem solve,0.0,4,0
teb3,2025,19,0,822.29,transfer in dock,0.0,4,0
teb3,2025,19,0,410.41,transfer out dock,0.0,4,0
teb3,2025,19,0,386.03,outbound lead/pa,0.0,4,0
teb3,2025,19,0,412.18,container load,0.0,4,0
teb3,2025,19,0,269.29,ship dock support,0.0,4,0
teb3,2025,19,0,116.73,stow to prime spt,0.0,4,0
teb3,2025,19,0,207.21,container move,0.0,4,0
teb3,2025,19,0,177.38,sort-batch,0.0,4,0
teb3,2025,19,0,522.42,transfer in support,0.0,4,0
teb3,2025,19,0,227.73,ob problem solve,0.0,4,0
teb3,2025,19,0,111.29,inbound lead/pa,0.0,4,0
teb3,2025,19,0,90.3,c-returns processed,0.0,4,0
teb3,2025,19,0,117.92,ship dock lead/pa,0.0,4,0
teb3,2025,19,0,116.56,v-returns pick,0.0,4,0
teb3,2025,19,0,105.73,c-returns support,0.0,4,0
teb3,2025,19,0,259.16,pallet transfer in,0.0,4,0
teb3,2025,19,0,61.4,pallet-receive,0.0,4,0
teb3,2025,19,0,58.9,lp-receive,0.0,4,0
teb3,2025,19,0,54.33,v-returns support,0.0,4,0
teb3,2025,19,0,38.71,box on demand,0.0,4,0
teb3,2025,19,0,29.38,prep recorder,0.0,4,0
teb3,2025,19,0,76.53,cubiscan,0.0,4,0
teb3,2025,19,0,14.28,whd grading support,0.0,4,0
teb3,2025,19,0,62.04,whd grading,0.0,4,0
teb3,2025,19,0,43.4,transfer out lead/pa,0.0,4,0
teb3,2025,19,0,19.81,v-returns pack,0.0,4,0
teb3,2025,19,0,9.18,gift-wrap,0.0,4,0
teb3,2025,19,0,5.22,unrecognizedprocess,0.0,4,0
teb3,2025,19,0,1.4,custom packaging,0.0,4,0
teb3,2025,19,0,2.8,c-returns stow,0.0,4,0
teb3,2025,19,0,0.4,v-returns rvr,0.0,4,0
teb3,2025,20,1,138.63,stow to prime spt,72.13445863088798,1,1
teb3,2025,20,1,111.49,transfer out pick,89.69414297246391,1,1
teb3,2025,20,0,6804.29,pick,0.0,3,1
teb3,2025,20,0,2956.05,admin/hr/it,0.0,3,1
teb3,2025,20,0,2554.81,stow to prime,0.0,3,1
teb3,2025,20,0,2526.2,pack singles,0.0,3,1
teb3,2025,20,0,2352.87,ic-qa-cs,0.0,3,1
teb3,2025,20,0,1722.91,container build,0.0,3,1
teb3,2025,20,0,1184.05,rsr support,0.0,3,1
teb3,2025,20,0,1055.48,fluid load,0.0,3,1
teb3,2025,20,0,971.1,each-receive,0.0,3,1
teb3,2025,20,0,584.46,,0.0,3,1
teb3,2025,20,0,435.81,transfer out,0.0,3,1
teb3,2025,20,0,1031.18,each transfer in,0.0,3,1
teb3,2025,20,0,501.12,pick support,0.0,3,1
teb3,2025,20,0,684.63,pack support,0.0,3,1
teb3,2025,20,0,479.97,receive dock,0.0,3,1
teb3,2025,20,0,369.71,receive-support,0.0,3,1
teb3,2025,20,0,365.58,pack multis,0.0,3,1
teb3,2025,20,0,404.77,ib problem solve,0.0,3,1
teb3,2025,20,0,698.43,transfer in dock,0.0,3,1
teb3,2025,20,0,278.77,transfer out dock,0.0,3,1
